"LIST-ID","occups"
"115944","scriba"
"115945","dendrophorus"
"115951","horrearius"
"116071","medicus"
"116096","faber"
"116135","olearius"
"116226","candidator"
"116226","aerarius"
"116229","gladiator"
"116279","mercator"
"116314","curator"
"116315","centonarius"
"116315","faber"
"116369","faber"
"116373","lintio"
"116410","scriba"
"116430","curator"
"116763","centonarius"
"116763","curator"
"117367","marmorarius"
"117374","candidator"
"117374","scaenicus"
"117374","scriba"
"117387","faber tignarius"
"117387","faber navalis"
"117387","navalis"
"117387","faber"
"117389","vexillarius"
"117389","vexillarius"
"117395","curator"
"117399","faber navalis"
"117449","aerarius"
"117516","pistor"
"117566","cocus"
"117613","aurificus"
"117688","scaenarius"
"117701","curator"
"117756","curator"
"117865","curator"
"117869","curator"
"117870","curator"
"117937","sagittarius"
"117937","aquarius"
"117956","artifex"
"118019","curator"
"118020","curator"
"118021","scriba"
"118023","curator"
"118112","curator"
"118112","curator"
"118124","faber"
"118127","curator"
"118431","curator"
"118431","faber"
"118431","faber"
"118478","faber"
"118573","marmorarius"
"118574","salinator"
"118702","possessor"
"118705","medicus"
"118706","faber"
"118840","possessor"
"118866","mensor"
"119091","curator"
"119175","scriba"
"119221","scriba"
"119448","curator"
"119548","curator"
"119556","curator"
"119564","curator"
"119569","faber"
"119576","faber"
"119580","curator"
"119583","faber"
"119622","armamentarius"
"119645","faber"
"119646","faber"
"119652","gladiator"
"119672","arcarius"
"119684","curator"
"119692","armamentarius"
"119748","frumentarius"
"119748","coronarius"
"119748","aerarius"
"119748","aerarius"
"119748","aerarius"
"119748","athleta"
"119748","curator"
"119757","vexillarius"
"119959","centonarius"
"119960","scriba"
"119961","curator"
"120311","possessor"
"120312","possessor"
"120313","possessor"
"120314","pecuarius"
"120314","pecuarius"
"120368","possessor"
"120504","faber"
"120585","curator"
"120719","aerarius"
"120719","faber"
"120999","aerarius"
"121005","architectus"
"121006","utricularius"
"121100","curator"
"121575","vexillarius"
"122090","faber"
"122111","navicularius"
"122118","faber navalis"
"122118","utricularius"
"122118","centonarius"
"122122","navicularius"
"122131","diffusor"
"122142","scholasticus"
"122146","navicularius"
"122147","faber tignuarius"
"122147","tignarius"
"122147","artifex"
"122149","nauta"
"122150","faber tignuarius"
"122150","artifex"
"122151","architectus"
"122151","navalis"
"122153","medicus"
"122154","faber tignarius"
"122155","negotiator"
"122156","faber tignarius"
"122157","utricularius"
"122158","faber navalis"
"122158","curator"
"122159","utricularius"
"122159","nauta"
"122160","lapidarius"
"122161","utricularius"
"122162","pausarius"
"122164","faber"
"122165","scaenicus"
"122166","faber tignuarius"
"122378","scalptor"
"122378","poeta"
"122591","faber navalis"
"122591","artifex"
"122591","artifex"
"122591","navalis"
"122610","hortulanus"
"122646","navicularius"
"122813","faber"
"123094","centonarius"
"123113","arenarius"
"123113","venator"
"123157","faber"
"123679","faber"
"123860","faber"
"123946","utricularius"
"124107","argentarius"
"124109","argentarius"
"124244","dendrophorus"
"124258","aerarius"
"124594","curator"
"124599","macellarius"
"124603","argentarius"
"124835","aerarius"
"124963","plumbarius"
"124976","subaedianus"
"124976","nauclerus"
"124976","negotians"
"125587","salinator"
"125836","ratiarius"
"125838","faber"
"125843","faber"
"125844","aerarius"
"125844","faber"
"125849","aerarius"
"125851","aerarius"
"125854","curator"
"126116","figulus"
"126304","aerarius"
"126304","scriba"
"126315","aerarius"
"126398","faber"
"127765","curator"
"127790","dendrophorus"
"127790","centonarius"
"128185","medicus"
"128230","medicus"
"128235","architectus"
"128276","viridarius"
"128333","faber"
"128334","faber"
"128337","faber"
"128493","centonarius"
"128494","dendrophorus"
"128494","dendrophorus"
"128740","aerarius"
"128865","curator"
"128963","utricularius"
"129544","tonsor"
"129544","tonsor"
"129783","argentarius"
"129792","artifex"
"129866","utricularius"
"129908","faber"
"129913","curator"
"129913","curator"
"129913","faber"
"129921","faber"
"129922","faber"
"129940","aurifex"
"129942","faber subaedianus"
"129942","faber subaedianus"
"129942","curator"
"129942","faber"
"129947","navicularius"
"129950","faber"
"129955","navicularius"
"129970","vestiarius"
"130001","ampullarius"
"130002","anularius"
"130003","argentarius"
"130004","argentarius"
"130005","argentarius"
"130007","argentarius"
"130007","coactor"
"130008","argentarius"
"130009","armariarius"
"130010","aurifex"
"130011","aurificus"
"130012","capistrarius"
"130013","materiarius"
"130013","clavarius"
"130014","cocus"
"130015","copo"
"130016","culinarius"
"130019","faber aerarius"
"130020","faber argentarius"
"130021","faber limarius"
"130022","limarius"
"130023","faber tignarius"
"130024","figulus"
"130025","lanarius"
"130026","lanarius"
"130027","lanius"
"130029","lintiarius"
"130030","medicus"
"130031","medicus"
"130032","medicus"
"130033","medicus"
"130034","medicus"
"130035","mensor"
"130037","mercator"
"130038","navicularius"
"130039","navicularius"
"130040","navicularius"
"130041","negotiator"
"130042","nummularius"
"130044","olearius"
"130045","pellio"
"130047","candidarius"
"130047","pistor"
"130048","pistor"
"130051","salarius"
"130051","propola"
"130052","purpurarius"
"130053","purpurarius"
"130054","sagarius"
"130055","solearius"
"130056","structor"
"130058","tabernaclarius"
"130059","tonsor"
"130060","tonsor"
"130061","tonsor"
"130062","tonsor"
"130065","vestiarius"
"130066","vestiarius"
"130067","viminarius"
"130323","faber"
"130518","coriarius"
"130565","iumentarius"
"130716","faber"
"130908","artifex"
"130908","curator"
"131147","linarius"
"131148","lintio"
"131149","mercator"
"131150","navicularius"
"131151","mercator"
"131152","seplasiarius"
"131258","faber lapidarius"
"131307","utricularius"
"131308","utricularius"
"131393","claustrarius"
"131439","ornatrix"
"131448","marmorarius"
"131448","lapidarius"
"131535","faber tignarius"
"131536","aerarius"
"131538","curator"
"131538","curator"
"131540","curator"
"131543","faber"
"131551","aerarius"
"131554","faber"
"131567","vestiarius"
"131572","faber"
"131575","faber"
"131577","aerarius"
"131577","curator"
"131578","aerarius"
"131579","aerarius"
"131587","aerarius"
"131594","curator"
"131597","centonarius"
"131597","aerarius"
"131600","aerarius"
"131636","aerarius"
"131638","aerarius"
"131639","curator"
"131653","curator"
"131679","nauta"
"131680","nauta"
"131685","navicularius"
"131691","essedarius"
"131692","essedarius"
"131701","aerarius"
"131708","medicus"
"131712","copo"
"131713","sessoriarius"
"131714","pantomimus"
"131717","utricularius"
"131997","rosarius"
"132215","curator"
"132551","salinator"
"132691","vitriarius"
"132691","artifex"
"132729","aurificus"
"132791","utricularius"
"132827","aerarius"
"132829","aerarius"
"133007","faber ferrarius"
"134114","salinator"
"134562","utricularius"
"134566","curator"
"134571","utricularius"
"134641","faber"
"135016","curator"
"135039","scriba"
"135046","aerarius"
"135179","pollinctor"
"135179","unctor"
"135206","navicularius"
"135206","utricularius"
"135206","curator"
"135206","nauta"
"135264","utricularius"
"135264","curator"
"135264","curator"
"135264","nauta"
"135332","ratiarius"
"135357","aerarius"
"135357","scriba"
"135572","figulus"
"136143","curator"
"136143","curator"
"136143","nauta"
"136168","faber"
"136208","centonarius"
"136208","sagarius"
"136208","sagarius"
"136339","aerarius"
"136424","pantomimus"
"137169","architectus"
"137243","curator"
"137306","figulus"
"137363","aerarius"
"137688","figulus"
"137787","faber"
"137788","aerarius"
"137974","figularius"
"137980","nauta"
"138361","centonarius"
"138425","faber"
"138427","faber"
"138433","lapidarius"
"138433","opifex"
"138434","tessellarius"
"138435","faber"
"138436","utricularius"
"138732","utricularius"
"138924","figulus"
"139125","utricularius"
"139125","utricularius"
"139168","aerarius"
"139168","faber"
"139169","aerarius"
"139170","aerarius"
"139170","faber"
"139171","aerarius"
"139171","faber"
"139172","faber"
"139173","faber"
"139176","faber tignuarius"
"139176","aerarius"
"139177","dendrophorus"
"139191","negotiator vinarius"
"139192","aerarius"
"139192","faber"
"139196","aerarius"
"139202","faber"
"139206","dendrophorus"
"139216","sagarius"
"139218","sagarius"
"140479","negotiator"
"140489","medicus"
"140567","faber"
"140633","poeta"
"140636","mensor"
"141186","copo"
"141575","copo"
"141784","retiarius"
"142100","copo"
"143539","copo"
"143540","copo"
"143675","vitriarius"
"143675","artifex"
"143676","vitriarius"
"143676","artifex"
"145759","vexillarius"
"146223","aerarius"
"149222","vexillarius"
"149224","dolabrarius"
"149300","copo"
"149359","copo"
"151472","curator"
"151642","faber"
"152266","architectus"
"152266","lapidarius"
"152266","lapidarius"
"152697","sagittarius"
"152698","sagittarius"
"152701","lanius"
"152778","sagittarius"
"152804","sagittarius"
"152805","sagittarius"
"152929","vexillarius"
"152938","vexillarius"
"153454","ratiarius"
"153855","monetarius"
"154250","scriba"
"154833","negotiator"
"155374","cornicen"
"155407","cornicen"
"156135","cornicen"
"156152","faber"
"156155","faber"
"156172","negotiator"
"156363","manticularius"
"156363","negotiator"
"156363","curator"
"156368","negotiator"
"156382","argentarius"
"156999","tector"
"160422","medicus"
"160443","circitor"
"160450","hastifer"
"161356","vexillarius"
"161405","figulus"
"161480","circitor"
"161492","lignarius"
"162163","sagittarius"
"163125","curator"
"163237","vexillarius"
"163482","sculptor"
"164302","olearius"
"164698","anularius"
"164699","architectus"
"166036","vexillarius"
"166573","architectus"
"167301","tonsor"
"167530","aerarius"
"168192","curator"
"168192","curator"
"168897","lapidarius"
"168898","fullo"
"169306","scriba"
"169306","scriba"
"169531","tonsor"
"169613","curator"
"170483","susceptor"
"170519","erarius"
"170672","sutor"
"172596","architecton"
"173179","curator"
"173405","curator"
"173406","vexillarius"
"173464","faber"
"173510","plumbarius"
"174452","tignor"
"174452","faber"
"175088","navalis"
"175553","curator"
"175636","lapidarius"
"175849","pictor"
"176110","retiarius"
"176118","gladiator"
"176739","scaenicus"
"176740","gladiator"
"176758","medicus"
"176849","faber"
"176853","faber"
"176866","offector"
"177332","cellio"
"177830","decanus"
"177992","susceptor"
"178032","faber"
"178049","medicus"
"178062","venator"
"178839","pictor"
"178839","tector"
"178866","curator"
"178868","curator"
"178873","curator"
"178878","curator"
"178878","curator"
"178878","curator"
"178887","faber"
"178898","frumentarius"
"178902","frumentarius"
"178931","arcarius"
"178932","arcarius"
"178933","faber"
"178945","curator"
"178948","faber"
"178976","faber"
"178988","faber"
"179000","faber"
"179047","faber"
"179048","negotians"
"179049","centonarius"
"179159","aurifex"
"180142","figulus"
"180143","figulus"
"180144","figulus"
"180145","figulus"
"180146","figulus"
"180439","curator"
"180443","frumentarius"
"180460","inaurator"
"180626","faber"
"181299","sacomarius"
"181739","curator"
"182253","faber"
"182788","frumentarius"
"183293","poeta"
"183316","scriba"
"183389","horrearius"
"183667","curator"
"183675","medicus"
"183753","scriba"
"183766","scriba"
"183784","plumbarius"
"183851","faber"
"183884","scaenicus"
"183884","scriba"
"184121","mensor"
"184122","mensor"
"184125","mensor"
"184140","faber"
"184161","scriba"
"184182","capulator"
"184186","curator"
"184191","gladiator"
"184191","gladiator"
"184191","scaenicus"
"184192","gladiator"
"184192","gladiator"
"184192","scaenicus"
"184193","curator"
"184193","faber"
"184194","curator"
"184194","curator"
"184205","medicus"
"184295","curator"
"184296","scriba"
"184327","negotiator"
"184369","caplator"
"184369","gerulus"
"184372","aerarius"
"184374","faber"
"184380","aerarius"
"184380","curator"
"184380","curator"
"184464","tegularius"
"184464","topiarius"
"184464","structor"
"184471","speculariarius"
"184471","speculariarius"
"184471","margaritarius"
"184471","pavimentarius"
"184471","glutinator"
"184471","glutinator"
"184471","lapidarius"
"184471","tegularius"
"184471","topiarius"
"184471","topiarius"
"184471","topiarius"
"184471","topiarius"
"184471","topiarius"
"184471","topiarius"
"184471","topiarius"
"184471","topiarius"
"184471","topiarius"
"184471","topiarius"
"184471","medicus"
"184471","medicus"
"184471","medicus"
"184471","politor"
"184471","politor"
"184471","lintio"
"184471","mensor"
"184471","pictor"
"184471","pictor"
"184471","tector"
"184471","tector"
"184471","tector"
"184484","tector"
"184485","frumentarius"
"184486","curator"
"184502","curator"
"184502","faber"
"184503","scriba"
"184504","curator"
"184524","arcarius"
"184525","nummularius"
"184525","subaedianus"
"184532","aerarius"
"184652","horrearius"
"184655","structor"
"184675","faber"
"184689","medicus"
"184728","curator"
"184728","faber"
"184728","faber"
"184729","curator"
"184729","faber"
"184729","faber"
"184733","curator"
"184733","curator"
"184734","faber"
"184737","faber"
"184740","faber"
"184751","aeneator"
"184755","curator"
"184765","dissignator"
"185026","arcarius"
"185026","curator"
"185026","curator"
"185026","lotorus"
"185040","curator"
"185093","negotiator"
"185122","curator"
"185122","curator"
"185125","dendrophorus"
"185135","lanarius"
"185154","aerarius"
"185154","curator"
"185183","curator"
"185183","curator"
"185194","faber"
"185196","pecuarius"
"185288","faber"
"185289","faber"
"185350","sector"
"185382","aurificus"
"185432","curator"
"185449","curator"
"185469","dissignator"
"185482","curator"
"185626","possessor"
"185762","curator"
"185776","curator"
"185779","architectus"
"185780","curator"
"185782","curator"
"185832","curator"
"185863","centonarius"
"185863","curator"
"185863","curator"
"185876","scriba"
"185892","gisiarius"
"185964","aerarius"
"185990","sector"
"185997","speculariarius"
"186068","curator"
"186180","mercator"
"186183","lintio"
"186184","vestiarius"
"186184","pistor"
"186185","gladiarius"
"186185","lanius"
"186185","faber"
"186186","cocus"
"186187","faber"
"186195","faber"
"186209","navigator"
"186226","redemptor"
"186236","faber"
"186250","curator"
"186260","curator"
"186268","faber"
"186278","argentarius"
"186307","scriba"
"186309","faber"
"186333","curator"
"186335","arcarius"
"186335","arcarius"
"186337","arcarius"
"186339","arcarius"
"186344","negotians"
"186351","pomarius"
"186352","faber intestinarius"
"186354","vestiarius"
"186355","vestiarius"
"186357","medicus"
"186358","vestiarius"
"186360","materiarius"
"186363","unguentarius"
"186365","lanternarius"
"186366","scutarius"
"186368","purpurarius"
"186369","unguentarius"
"186371","aurificus"
"186372","nummularius"
"186373","aurificus"
"186374","unguentarius"
"186376","sandaliarius"
"186377","unguentarius"
"186380","gladiarius"
"186381","cultrarius"
"186381","cultrarius"
"186382","plostrarius"
"186403","porcinarius"
"187064","vascularius"
"187097","scriba"
"187184","curator"
"187185","centonarius"
"187186","lanarius"
"187187","medicus"
"187251","centonarius"
"187262","scriptor"
"187270","vestiarius"
"187351","aerarius"
"187351","curator"
"187370","aeneator"
"187375","curator"
"187381","faber"
"187382","faber"
"187390","curator"
"187391","faber"
"187393","curator"
"187393","curator"
"187404","cocus"
"187541","curator"
"187542","curator"
"187544","caplator"
"187557","unguentarius"
"187562","architectus"
"187574","arcarius"
"187597","scriba"
"187600","candidarius"
"187600","pistor"
"187710","aerarius"
"187716","tegularius"
"187877","poeta"
"187877","poeta"
"187913","ocularius"
"187913","medicus"
"188059","mimus"
"188331","artifex"
"188440","negotiator sericarius"
