inscription_id	occupation_original	occupation_stripped	translation	category	hisco_code	matched_forms	form_count
61244	ἱπποδρόμος	ιπποδρομος	Charioteer	Sports and Competition	18990	ιπποδρομου	1
61245	ἱπποδρόμος	ιπποδρομος	Charioteer	Sports and Competition	18990	ιπποδρομου	1
61260	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62604	γραφεύς	γραφευς	Scrivener/copyist	Writing and the Book Trade	30120	γραφεα	1
62648	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
62649	θεατής	θεατης	Spectator	Drama and Entertainment	17990	θεατων	1
62651	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικου	1
62651	κιθαριστής	κιθαριστης	Kithara teacher/player	Education and Training	13920	κιθαρισται	1
62651	πένταθλος	πενταθλος	Pentathlete	Sports and Competition	18990	πενταθλος	1
62654	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62656	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62658	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτων	1
62658	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62658	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
62660	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62665	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62670	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62673	περιηγητής	περιηγητης	Traveler	Exploration and Travel	43190	περιηγητης	1
62674	ἀρτοκόπος	αρτοκοπος	Baker	Food Preparation and Retail	53120	αρτοκοπος	1
62676	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62678	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62679	περιηγητής	περιηγητης	Traveler	Exploration and Travel	43190	περιηγητης	1
62679	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62680	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62681	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62687	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62689	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62696	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62699	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62700	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62701	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62702	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62704	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62707	περιηγητής	περιηγητης	Traveler	Exploration and Travel	43190	περιηγηται	1
62707	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62714	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62717	περιηγητής	περιηγητης	Traveler	Exploration and Travel	43190	περιηγηται	1
62718	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62719	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
62773	πένταθλος	πενταθλος	Pentathlete	Sports and Competition	18990	πενταθλον	1
62838	πένταθλος	πενταθλος	Pentathlete	Sports and Competition	18990	πενταθλος	1
63027	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
63030	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
63050	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφον	1
